recall,accuracy,best_epoch,model_type,num_layers,lr,hidden_channels,concat,loss_city_weight,loss_category_weight,city_pop_weight,spot_pop_weight,data_word,data_category,data_city,data_prefecture,cor,
0.00172,0.0021,0,hgt,5,0.002,64,False,0,0,0,0,True,True,True,True,-0.74926
0.00036,0.00042,0,hgt,5,0.002,64,False,0,0,0,0,True,True,True,True,0.52302
0.00103,0.00124,0,sage,4,0.002,256,False,0.1,0.1,0,0,True,True,True,True,-0.236
0.00011,0.00015,0,han,5,0.002,128,False,0.1,0.1,0,0,True,True,True,True,-0.51972
0.07419,0.05982,2000,hgt,3,0.0005,128,False,0,0,0,0,True,True,True,True,-0.21597
0.0757,0.0598,2400,sage,4,0.0005,256,False,-0.1,-0.1,0,0,True,True,True,True,-0.0506
0.07593,0.0595,2000,hgt,4,0.0005,128,False,0,0,0,0,True,True,True,True,-0.02487
0.07303,0.05813,2050,sage,4,0.0005,256,False,0,0,0,0,True,True,True,True,-0.17729
0.06826,0.05589,1150,sage,4,0.0005,256,False,-0.1,0.1,0,0,True,True,True,True,-0.23634
0.0694,0.05721,2150,hgt,5,0.0005,64,False,0,0,0,0,True,True,True,True,0.23196
0.06591,0.05468,1050,sage,4,0.0005,256,False,-0.1,0.2,0,0,True,True,True,True,-0.07088
0.0665,0.05354,2400,hgt,6,0.0005,64,False,0,0,0,0,True,True,True,True,0.11075
0.05853,0.05102,2350,sage,3,0.0005,64,False,0,0,0,0,True,True,True,True,-0.26775
0.07386,0.05942,1800,hgt,3,0.0005,128,False,0,0,0,0,True,True,True,True,0.22135
0.06402,0.05345,2450,sage,4,0.0005,64,False,0,0,0,0,True,True,True,True,-0.14385
0.07327,0.05814,2400,sage,4,0.0005,256,False,-0.1,0.5,0,0,True,True,True,True,-0.15275
0.06997,0.0566,1750,hgt,5,0.0005,64,False,0,0,0,0,True,True,True,True,0.24484
0.05819,0.0483,2150,sage,4,0.0005,256,False,0.5,0.5,0,0,True,True,True,True,0.2197
0.0667,0.05496,1300,sage,4,0.0005,256,False,-0.1,1,0,0,True,True,True,True,-0.26598
0.05714,0.04762,2150,sage,4,0.0005,256,False,1,1,0,0,True,True,True,True,0.21452
0.06381,0.05238,1800,hgt,6,0.0005,64,False,0,0,0,0,True,True,True,True,-0.19034
0.05574,0.04795,950,sage,4,0.0005,256,False,0.3,0.2,0.3,0,0,True,True,True,True,0.26059
0.0553,0.0474,1400,sage,4,0.0005,256,False,0.1,-0.1,0,0,True,True,True,True,-0.24303
0.07792,0.06143,2000,ggnn,3,0.0005,256,False,0,0,0,0,True,True,True,True,0.29021
0.08333,0.0643,2450,ggnn,4,0.0005,256,False,0,0,0,0,True,True,True,True,-0.29183
0.07993,0.06179,2000,sage,5,0.0005,512,False,0,0,0,0,0,True,True,True,True,-0.07548
0.07134,0.05794,2450,ggnn,5,0.0005,256,False,0,0,0,0,True,True,True,True,-0.37902
0.05497,0.04686,2000,sage,4,0.0005,256,False,0.1,0.1,0,0,True,True,True,True,0.18616
0.06341,0.05357,2400,ggnn,6,0.0005,256,False,0,0,0,0,True,True,True,True,-0.41905
0.03043,0.02831,550,han,3,0.0005,256,False,0,0,0,0,True,True,True,True,-0.84063
0.05582,0.04673,1150,sage,4,0.0005,256,False,0.1,0.2,0,0,True,True,True,True,0.1978
0.05472,0.04681,1250,sage,4,0.0005,256,False,0.1,0.5,0,0,True,True,True,True,-0.23348
0.07782,0.0607,2250,ggnn,4,0.001,256,True,0,0,0,0,0,True,True,True,True,0.11003
0.08023,0.06254,2400,ggnn,4,0.0005,256,False,0,0,0,0,0,True,True,True,True,0.04315
0.05597,0.04699,1950,sage,4,0.0005,256,False,0.1,1,0,0,True,True,True,True,0.27831
0.08637,0.06594,2250,ggnn,4,0.0005,256,False,0,0,0,0,0.1,True,True,True,True,0.94751
0.08117,0.06279,2300,ggnn,4,0.0005,256,False,0,0,0,0,0,True,True,True,False,0.1896
0.08746,0.06693,2350,ggnn,4,0.0005,256,False,0,0,0,0,0.2,True,True,True,True,0.94688
0.08252,0.06496,2350,ggnn,4,0.0005,256,False,0,0,0,0,0,True,False,True,True,-0.09203
0.08423,0.06474,2400,ggnn,4,0.0005,256,False,0,0,0,0,0.5,True,True,True,True,0.94392
0.05479,0.04715,1150,sage,4,0.0005,256,False,0.2,-0.1,0,0,True,True,True,True,-0.16831
0.0823,0.06352,2450,ggnn,4,0.0005,256,False,0,0,0,0,0,True,False,True,False,0.04496
0.07225,0.05838,2400,ggnn,4,0.0005,256,False,0,0,0,0.1,0,True,True,True,True,-0.07399
0.08256,0.06438,2400,ggnn,4,0.0005,256,False,0,0,0,0,0,True,True,False,False,-0.31213
0.06199,0.04954,2450,ggnn,4,0.0005,256,False,0,0,0,0.1,0.1,True,True,True,True,0.92634
0.07218,0.05806,2450,ggnn,4,0.0005,256,False,0,0,0,0.1,0.2,True,True,True,True,0.95197
0.08166,0.06303,2400,ggnn,4,0.0005,256,False,0,0,0,0,0,True,False,False,False,0.15309
0.05599,0.04748,1150,sage,4,0.0005,256,False,0.2,0.1,0,0,True,True,True,True,0.07096
0.07118,0.05736,2200,ggnn,4,0.0005,256,False,0,0,0,0.1,0.5,True,True,True,True,0.94627
0.08119,0.06322,2450,ggnn,4,0.0005,256,False,0,0,0,0,0,False,True,True,True,-0.20595
0.06235,0.05282,2450,ggnn,4,0.0005,256,False,0,0,0,0.2,0,True,True,True,True,-0.19523
0.07621,0.06087,2450,ggnn,4,0.0005,256,False,0,0,0,0,0,False,True,True,False,-0.42643
0.06334,0.05387,2450,ggnn,4,0.0005,256,False,0,0,0,0.2,0.1,True,True,True,True,0.94063
0.08179,0.06359,2450,ggnn,4,0.0005,256,False,0,0,0,0,0,False,False,True,True,-0.23599
0.05738,0.04861,950,sage,4,0.0005,256,False,0.2,0.2,0,0,True,True,True,True,-0.11851
0.06716,0.05579,2400,ggnn,4,0.0005,256,False,0,0,0,0.2,0.2,True,True,True,True,0.947
0.08331,0.06516,2350,ggnn,4,0.0005,256,False,0,0,0,0,0,False,False,True,False,0.17928
0.06538,0.05542,2450,ggnn,4,0.0005,256,False,0,0,0,0.2,0.5,True,True,True,True,0.94058
0.07751,0.06156,2100,ggnn,4,0.0005,256,False,0,0,0,0,0,False,True,False,False,0.27331
0.05596,0.04536,2350,ggnn,4,0.0005,256,False,0,0,0,0.5,0,True,True,True,True,0.01833
0.07684,0.06137,2450,ggnn,4,0.0005,256,False,0,0,0,0,0,False,False,False,False,-0.18821
0.05418,0.04648,1350,sage,4,0.0005,256,False,0.2,0.5,0,0,True,True,True,True,-0.11677
0.07837,0.0614,2450,ggnn,4,0.001,256,True,0,0,0,0,0,True,True,True,True,0.22949
0.0587,0.04973,2450,ggnn,4,0.0005,256,False,0,0,0,0.5,0.1,True,True,True,True,0.93154
0.07437,0.05954,1250,ggnnv2,4,0.001,256,True,0,0,0,0,0,True,True,True,True,-0.2727
0.05722,0.04897,2450,ggnn,4,0.0005,256,False,0,0,0,0.5,0.2,True,True,True,True,0.93782
0.06226,0.05249,2400,ggnn,4,0.0005,256,False,0,0,0,0.5,0.5,True,True,True,True,0.94498
0.08545,0.06533,1500,ggnn,4,0.0005,256,False,False,0,0,0,0,0,0.2,False,True,True,True,0.58119
0.08532,0.0648,1200,ggnn,4,0.0005,256,False,False,0,0,0,0,0,0.2,True,True,True,True,0.9626
0.08102,0.06272,2250,ggnnv2,4,0.0005,256,False,False,0,0,0,0,0,0.2,False,True,True,True,0.94534
0.06745,0.05507,2450,ggnn,4,0.0005,256,False,False,0,0,0,0,0,0.2,True,True,True,False,0.95854
0.07618,0.05983,2450,ggnn,4,0.0005,256,True,False,0,0,0,0,0,0.2,False,True,True,True,0.94539
0.06177,0.0519,1850,ggnnv3,4,0.0005,256,False,False,0,0,0,0,0,0.2,False,True,True,True,0.38012
0.08529,0.06622,2150,ggnnv4,4,0.0005,256,False,False,0,0,0,0,0,0.2,False,True,True,True,0.65813
0.07106,0.05826,1950,ggnn,4,0.0005,256,True,True,0,0,0,0,0,0.2,False,True,True,True,0.94089
0.07465,0.05875,2400,ggnn,4,0.0003,256,True,False,0,0,0,0,0,0.2,False,True,True,True,0.93983
0.0701,0.05786,2350,ggnn,4,0.0003,256,True,True,0,0,0,0,0,0.2,False,True,True,True,0.94052
0.08124,0.06348,800,ggnn,4,0.0005,256,False,False,0,0,0,0,0,0.2,False,True,True,True,0.92573
0.08102,0.07739,2400,ggnn,4,0.0005,256,False,True,0,0,0,0,0,0.2,False,True,True,True,0.94582
0.17413,0.09705,2100,ggnn,4,0.0005,320,False,0,0,0,0,0,0.2,False,True,True,True,0.81985
0.16808,0.09569,1400,ggnn,4,0.0003,256,False,False,0,0,0,0,0,0.2,False,True,True,True,0.80482
0.16411,0.09384,2350,ggnn,4,0.0003,256,False,True,0,0,0,0,0,0.2,False,True,True,True,0.81035
0.16911,0.09556,1950,ggnn,4,0.0005,256,False,0,0,0,0,0,0.2,True,True,True,True,0.9024
0.17525,0.09912,2100,ggnn,4,0.0005,320,False,True,0,0,0,0,0,0.2,True,True,True,True,0.9062
0.09713,0.06379,2300,sage,2,0.0005,128,False,True,0,0,0,0,0,0.2,False,True,True,True,0.77266
0.11738,0.07291,2450,ggnn,2,0.0005,128,False,True,0,0,0,0,0,0.2,False,True,True,True,0.80214
0.17243,0.09633,2250,ggnn,4,0.0005,320,False,0,0,0,0,0,0.2,False,True,True,True,0.82128
0.15795,0.08957,2450,ggnn,4,0.0005,320,False,True,0,0,0,0,0,0.2,True,True,True,False,0.90167
0.1739,0.09714,1700,ggnn,4,0.0005,320,False,0,0,0,0,0,0.2,False,True,True,True,0.82683
0.11462,0.07159,2000,hgt,2,0.0005,128,False,True,0,0,0,0,0,0.2,False,True,True,True,0.79869
0.11681,0.07156,2400,han,2,0.0005,128,False,True,0,0,0,0,0,0.2,False,True,True,True,0.78736
0.17351,0.09843,2250,ggnn,4,0.0005,256,False,True,0,0,0,0,0,0.2,True,True,True,True,0.90395
0.09542,0.06296,2350,sage,2,0.0005,128,False,True,0,0,0,0,0,0.2,False,True,True,True,0.78508
0.11577,0.07237,2400,ggnn,2,0.0005,128,False,True,0,0,0,0,0,0.2,False,True,True,True,0.79974
0.15226,0.09014,2350,hgt,3,0.0005,128,False,True,0,0,0,0,0,0.2,False,True,True,True,0.8171
0.15352,0.08815,2450,ggnn,4,0.0005,256,False,True,0,0,0,0,0,0.2,True,True,True,False,0.89425
0.12195,0.07484,2300,han,3,0.0005,128,False,True,0,0,0,0,0,0.2,False,True,True,True,0.83255
0.13063,0.07875,2300,sage,3,0.0005,128,False,True,0,0,0,0,0,0.2,False,True,True,True,0.77902
0.17135,0.098,1900,ggnn,4,0.0005,256,False,True,0,0,0,0,0,0.2,True,False,True,True,0.90149
0.141,0.0832,2300,ggnn,3,0.0005,128,False,True,0,0,0,0,0,0.2,False,True,True,True,0.80666
0.14621,0.08461,1400,hgt,4,0.0005,128,False,True,0,0,0,0,0,0.2,False,True,True,True,0.83561
0.15224,0.08678,2300,ggnn,4,0.0005,256,False,True,0,0,0,0,0,0.2,True,False,True,False,0.90654
0.12445,0.07467,2450,han,4,0.0005,128,False,True,0,0,0,0,0,0.2,False,True,True,True,0.79948
0.17071,0.09649,2100,ggnn,4,0.0005,256,False,True,0,0,0,0,0,0.2,False,True,True,True,0.82019
0.1426,0.08386,2450,sage,4,0.0005,128,False,True,0,0,0,0,0,0.2,False,True,True,True,0.78217
0.15834,0.09253,2400,ggnn,4,0.0005,128,False,True,0,0,0,0,0,0.2,False,True,True,True,0.81298
0.14535,0.08397,2050,ggnn,4,0.0005,256,False,True,0,0,0,0,0,0.2,False,True,True,False,0.81294
0.15493,0.08746,2350,hgt,5,0.0005,128,False,True,0,0,0,0,0,0.2,False,True,True,True,0.79511
0.17181,0.09732,2400,ggnn,4,0.0005,256,False,True,0,0,0,0,0,0.2,False,False,True,True,0.80633
0.11042,0.06564,2000,han,5,0.0005,128,False,True,0,0,0,0,0,0.2,False,True,True,True,0.79327
0.14137,0.08256,2300,ggnn,4,0.0005,256,False,True,0,0,0,0,0,0.2,False,False,True,False,0.80683
0.15324,0.08808,2450,sage,5,0.0005,128,False,True,0,0,0,0,0,0.2,False,True,True,True,0.78079
0.1521,0.09037,2350,ggnn,5,0.0005,128,False,True,0,0,0,0,0,0.2,False,True,True,True,0.82182
0.18461,0.10335,2400,ggnn,4,0.0005,320,False,0,0,0,0,0,0.2,False,True,True,True,0.81042
0.13665,0.08023,2300,ggnn,4,0.0005,256,False,True,0,0,0,0,0,0.2,True,True,False,False,0.9071
0.14314,0.08247,2400,ggnn,4,0.0005,256,False,True,0,0,0,0,0,0.2,True,False,False,False,0.90931
0.13809,0.07996,2300,ggnn,4,0.0005,256,False,True,0,0,0,0,0,0.2,False,True,False,False,0.78489
0.14085,0.08117,2450,ggnn,4,0.0005,256,False,True,0,0,0,0,0,0.2,False,False,False,False,0.79478
0.14286,0.08284,2250,ggnn,4,0.0005,128,True,False,0,0,0,0,0,0.2,False,True,True,True,0.8134
0.1356,0.0807,1650,ggnn,4,0.0005,128,True,True,0,0,0,0,0,0.2,False,True,True,True,0.81373
0.16834,0.09564,2200,ggnn,4,0.0005,128,False,False,0,0,0,0,0,0.2,False,True,True,True,0.79765
0.154,0.0896,2050,ggnn,4,0.0005,128,False,True,0,0,0,0,0,0.2,False,True,True,True,0.83491
0.14853,0.08744,1850,ggnn,4,0.0005,128,False,0,0,0,0,0,0.2,False,True,True,True,0.82223
0.1453,0.08658,1900,ggnn,4,0.0005,128,False,0,0,0,0,0,0.2,False,True,True,True,0.80705
0.14729,0.08752,1950,ggnn,4,0.0005,128,False,True,0,0,0,0,0,0.2,,False,False,True,True,True,0.1,0.79803
0.14739,0.08658,1750,ggnn,4,0.0005,128,False,True,0,0,0,0,0,0.2,,False,False,True,True,True,0.001,0.79025
0.15286,0.08987,1900,ggnn,4,0.0005,128,False,True,0,0,0,0,0,0.2,,False,False,True,True,True,0.01,0.79864
0.15041,0.08889,1950,ggnn,4,0.0005,128,False,True,0,0,0,0,0,0.2,,False,False,True,True,True,0.02,0.80675
